order_id,order_date,order_hour,status,event,show_date,show_hour,tickets_quantity,ticket_type,tribune,previuos_experience_hour,price_type,order_amount,payment_method,client_id,city,region,country
1472391,2020-01-31,15:13:13,Enviada,Dataton,2023-04-29,21:00:00,6,Sector 3,Brain,,Pack Flia 6x4,27800,MercadoPago,2541,Salta,Salta,Argentina
1472702,2020-02-01,16:58:30,Enviada,Dataton,2023-04-29,17:00:00,3,Sector 2,Brain,,Pack Flia 3x2,12599,MercadoPago,9907,Salta,Salta,Argentina
1475476,2020-02-13,21:27:15,Enviada,Dataton,2023-04-29,21:00:00,4,Sector 4,Brain,,Pack Flia 4x3,16400,MercadoPago,4021,Salta,Salta,Argentina
1464833,2019-12-06,14:55:25,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 5,Brain,,REG,10800,VISA,8934,TARTAGAL SALTA,Salta,Argentina
1470545,2020-01-13,15:01:35,En Proceso,Dataton,2023-04-30,20:00:00,3,Sector 5,Brain,,Pack Flia 3x2,8801,MercadoPago,2817,salta,Salta,Argentina
1470752,2020-01-15,11:33:47,Enviada,Dataton,2023-04-30,16:00:00,2,Sector 9,Bishop,,MasterCard 30%,10320,MPMastercard,9543,salta,Salta,Argentina
1478169,2020-02-28,12:21:58,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 4,Brain,,MasterCard 30%,15290,MPMastercard,3499,SALTA,Salta,Argentina
1411759,2019-09-23,15:07:23,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 3,Brain,,REG,21400,MercadoPago,3793,salta,Salta,Argentina
1447146,2019-10-13,21:40:40,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 2,Brain,,REG,21000,MercadoPago,4111,salta,Salta,Argentina
1447350,2019-10-13,21:52:35,Enviada,Dataton,2023-05-02,21:00:00,1,Sector 2,Brain,,REG,8200,MercadoPago,4111,salta,Salta,Argentina
1461993,2019-11-14,21:14:05,Enviada,Dataton,2023-05-02,21:00:00,2,Sector 2,Brain,,REG,11400,MercadoPago,4111,salta,Salta,Argentina
1468724,2019-12-26,20:29:10,Enviada,Dataton,2023-05-02,21:00:00,5,Sector 7,Bishop,,Pack Flia 5x4,17800,VISA,10050,Salta,Salta,Argentina
1440427,2019-10-10,19:28:02,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 1,Brain,,REG,10200,MercadoPago,5508,Salta,Salta,Argentina
1465107,2019-12-09,11:39:05,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 4,Brain,,Pro Navidad 40%,10400,MercadoPago,4959,Salta- Capital,Salta,Argentina
1471874,2020-01-28,15:36:30,Enviada,Dataton,2023-05-04,21:00:00,5,Sector 8,Bishop,,Promo Verano,23550,MercadoPago,7449,Salta,Salta,Argentina
1481852,2020-03-10,16:10:08,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 8,Bishop,,Pack Flia 6x4,37802,MercadoPago,176,Salta,Salta,Argentina
1409418,2019-09-11,13:52:00,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 3,Brain,,REG,16000,MercadoPago,5597,salta,Salta,Argentina
1410820,2019-09-15,21:33:55,Enviada,Dataton,2023-05-06,21:00:00,4,Sector 1,Brain,,REG,13000,MercadoPago,9341,Salta capital,Salta,Argentina
1411717,2019-09-22,21:35:22,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 8,Bishop,,REG,16400,MercadoPago,4851,Salta,Salta,Argentina
1457743,2019-10-25,10:42:14,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 4,Brain,,REG,12600,MercadoPago,8345,Salta Capital,Salta,Argentina
1460567,2019-11-05,17:27:52,Enviada,Dataton,2023-05-06,17:00:00,5,Sector 7,Bishop,,Pack Flia 5x4,20200,VISA,8380,Salta,Salta,Argentina
1462611,2019-11-20,16:21:02,Enviada,Dataton,2023-05-06,21:00:00,4,Sector 6,Bishop,,Pack Flia 4x3,11600,VISA,7157,Salta,Salta,Argentina
1473179,2020-02-03,22:54:56,Enviada,Dataton,2023-05-06,17:00:00,5,Sector 7,Bishop,,REG,29500,MercadoPago,3874,salta,Salta,Argentina
1474867,2020-02-10,16:15:17,Enviada,Dataton,2023-05-06,21:00:00,6,Sector 4,Brain,,Pack Flia 6x4,20198,MercadoPago,10008,Salta,Salta,Argentina
1474872,2020-02-10,16:20:19,Enviada,Dataton,2023-05-06,21:00:00,1,Sector 4,Brain,,REG,8800,MercadoPago,10008,Salta,Salta,Argentina
1481536,2020-03-09,15:15:14,Enviada,Dataton,2023-05-06,21:00:00,6,Sector 7,Bishop,,Pack Flia 6x4,20198,MercadoPago,8079,Salta,Salta,Argentina
1481553,2020-03-09,15:41:59,Enviada,Dataton,2023-05-06,21:00:00,4,Sector 7,Bishop,,Pack Flia 4x3,16400,MercadoPago,8079,Salta,Salta,Argentina
1464162,2019-11-30,23:47:22,Enviada,Dataton,2023-05-07,16:00:00,4,Sector 10,Bishop,,Pack Flia 4x3,11600,MercadoPago,4904,Tartagal,Salta,Argentina
1479704,2020-03-02,15:34:19,Enviada,Dataton,2023-05-07,20:00:00,4,Sector 3,Brain,,REG,40600,MercadoPago,6894,Oran,Salta,Argentina
1480124,2020-03-03,16:18:36,Enviada,Dataton,2023-05-07,20:00:00,5,Sector 1,Brain,,MasterCard 30%,12700,MPMastercard,1945,Metan,Salta,Argentina
1461705,2019-11-12,21:59:30,Enviada,Dataton,2023-05-09,21:00:00,2,Sector 3,Brain,,REG,15600,MercadoPago,9840,Salta,Salta,Argentina
1469612,2020-01-03,20:50:33,Enviada,Dataton,2023-05-09,21:00:00,3,Sector 7,Bishop,,Pack Flia 3x2,14000,MercadoPago,6097,salta,Salta,Argentina
1470352,2020-01-11,13:17:34,En Proceso,Dataton,2023-05-09,21:00:00,5,Sector 5,Brain,,MasterCard 30%,12350,MasterCard,9149,salta,Salta,Argentina
1429109,2019-10-07,16:35:47,Enviada,Dataton,2023-05-10,21:00:00,1,Previous Experience,Others,19:00hs,REG,500,MercadoPago,7743,Salta,Salta,Argentina
1429109,2019-10-07,16:35:47,Enviada,Dataton,2023-05-10,21:00:00,2,Sector 8,Bishop,,REG,21400,MercadoPago,7743,Salta,Salta,Argentina
1464297,2019-12-02,13:50:07,Enviada,Dataton,2023-05-10,21:00:00,3,Sector 7,Bishop,,Pack Flia 3x2,14000,MercadoPago,8781,salta,Salta,Argentina
1408355,2019-09-08,13:13:07,Enviada,Dataton,2023-05-11,21:00:00,3,Sector 8,Bishop,,REG,27500,MercadoPago,7898,Salta,Salta,Argentina
1460227,2019-11-04,09:23:29,Enviada,Dataton,2023-05-11,21:00:00,2,Sector 5,Brain,,REG,10200,MercadoPago,2905,Salta,Salta,Argentina
1461795,2019-11-13,14:46:26,Enviada,Dataton,2023-05-11,21:00:00,4,Sector 4,Brain,,Pack Flia 4x3,14600,MercadoPago,6862,Salta,Salta,Argentina
1462145,2019-11-16,11:22:53,Enviada,Dataton,2023-05-11,21:00:00,2,Sector 4,Brain,,REG,11400,MercadoPago,6862,Salta,Salta,Argentina
1463406,2019-11-26,19:20:05,En Proceso,Dataton,2023-05-11,21:00:00,5,Sector 5,Brain,,Pack Flia 5x4,15400,VISA,1961,Salta,Salta,Argentina
1473323,2020-02-04,13:00:37,En Proceso,Dataton,2023-05-11,21:00:00,4,Sector 5,Brain,,MasterCard 30%,10880,MPMastercard,8232,Salta ,Salta,Argentina
1470040,2020-01-08,12:18:06,Enviada,Dataton,2023-05-12,21:00:00,1,Previous Experience,Others,20:00hs,REG,600,MasterCard,8797,Rosario de la frontera,Salta,Argentina
1470040,2020-01-08,12:18:06,Enviada,Dataton,2023-05-12,21:00:00,5,Sector 8,Bishop,,Pack Flia 5x4,40600,MasterCard,8797,Rosario de la frontera,Salta,Argentina
1476667,2020-02-20,17:25:29,Enviada,Dataton,2023-05-12,21:00:00,4,Sector 4,Brain,,MasterCard 30%,18720,MPMastercard,473,Salta,Salta,Argentina
1576547,2022-05-02,12:40:16,Enviada,Dataton,2023-05-12,21:00:00,4,Sector 5,Brain,,REG,27000,VISA,6634,Salta,Salta,Argentina
1407105,2019-09-05,19:42:10,Enviada,Dataton,2023-05-13,21:00:00,4,Sector 5,Brain,,REG,15000,MercadoPago,3198,Salta,Salta,Argentina
1411237,2019-09-18,15:41:22,Enviada,Dataton,2023-05-13,17:00:00,3,Sector 3,Brain,,REG,21500,MercadoPago,9286,Capital,Salta,Argentina
1443911,2019-10-11,12:23:22,En Proceso,Dataton,2023-05-13,17:00:00,2,Sector 8,Bishop,,REG,16400,MercadoPago,10619,Salta,Salta,Argentina
1455988,2019-10-21,13:40:18,Enviada,Dataton,2023-05-13,21:00:00,2,Sector 5,Brain,,REG,10800,MercadoPago,8303,Salta,Salta,Argentina
1459535,2019-11-01,01:38:56,Enviada,Dataton,2023-05-13,17:00:00,4,Sector 6,Bishop,,Pack Flia 4x3,10700,MercadoPago,6796,Capital,Salta,Argentina
1461871,2019-11-14,00:31:42,Enviada,Dataton,2023-05-13,21:00:00,3,Sector 1,Brain,,Pack Flia 3x2,9401,MercadoPago,4542,Oran,Salta,Argentina
1464729,2019-12-05,20:14:24,Enviada,Dataton,2023-05-13,21:00:00,1,Sector 1,Brain,,Pro Navidad 20%,6760,MercadoPago,4542,Oran,Salta,Argentina
1467116,2019-12-18,18:37:40,Enviada,Dataton,2023-05-13,17:00:00,2,Sector 7,Bishop,,MasterCard 30%,11860,MPMastercard,6376,Salta ,Salta,Argentina
1470678,2020-01-14,19:07:11,Enviada,Dataton,2023-05-13,21:00:00,5,Sector 2,Brain,,Pack Flia 5x4,24600,MercadoPago,10475,Salta,Salta,Argentina
1478932,2020-02-29,20:26:04,Enviada,Dataton,2023-05-13,21:00:00,5,Sector 2,Brain,,MasterCard 30%,18300,MPMastercard,6294,Capital,Salta,Argentina
1481167,2020-03-07,20:47:07,Enviada,Dataton,2023-05-13,21:00:00,2,Sector 8,Bishop,,MasterCard 30%,12980,MPMastercard,1354,Salta,Salta,Argentina
1515059,2022-01-18,09:03:53,Enviada,Dataton,2023-05-13,17:00:00,4,Sector 2,Brain,,REG,45000,VISA,3561,Salta,Salta,Argentina
1442492,2019-10-11,06:57:01,Enviada,Dataton,2023-05-14,16:00:00,4,Sector 3,Brain,,REG,40600,MercadoPago,9378,San Ramón de la nueva Oran,Salta,Argentina
1460479,2019-11-05,10:51:24,Enviada,Dataton,2023-05-14,16:00:00,3,Sector 2,Brain,,Pack Flia 3x2,12599,MercadoPago,10202,Salta campital,Salta,Argentina
1467812,2019-12-21,15:13:54,Enviada,Dataton,2023-05-14,16:00:00,4,Sector 2,Brain,,MasterCard 30%,15640,MPMastercard,10348,Salta,Salta,Argentina
1400436,2019-08-24,19:00:32,Enviada,Dataton,2023-04-28,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,10291,Rada Tilly ,Chubut,Argentina
1400436,2019-08-24,19:00:32,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 8,Bishop,,REG,28700,MercadoPago,10291,Rada Tilly ,Chubut,Argentina
1460646,2019-11-05,22:47:23,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 2,Brain,,REG,14800,MercadoPago,8902,Rawson,Chubut,Argentina
1467824,2019-12-21,15:45:20,Enviada,Dataton,2023-04-28,21:00:00,1,Sector 8,Bishop,,MasterCard 30%,11230,MPMastercard,8506,Comodoro Rivadavia,Chubut,Argentina
1477799,2020-02-26,21:56:06,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 8,Bishop,,MasterCard 30%,20960,MPMastercard,3682,comodoro rivadavia,Chubut,Argentina
1400417,2019-08-24,15:51:51,Enviada,Dataton,2023-04-29,17:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,209,Comodoro Rivadavia,Chubut,Argentina
1400417,2019-08-24,15:51:51,Enviada,Dataton,2023-04-29,17:00:00,6,Sector 8,Bishop,,REG,52400,MercadoPago,209,Comodoro Rivadavia,Chubut,Argentina
1404344,2019-08-31,20:13:23,Enviada,Dataton,2023-04-29,21:00:00,4,Sector 4,Brain,,REG,23000,MercadoPago,5526,Comodoro Rivadavia,Chubut,Argentina
1404929,2019-09-01,23:10:11,Enviada,Dataton,2023-04-29,17:00:00,4,Sector 8,Bishop,,REG,27000,MercadoPago,3382,Rawson,Chubut,Argentina
1405564,2019-09-03,11:40:42,Enviada,Dataton,2023-04-29,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,10267,Puerto Madryn,Chubut,Argentina
1405564,2019-09-03,11:40:42,Enviada,Dataton,2023-04-29,21:00:00,3,Sector 3,Brain,,REG,21500,MercadoPago,10267,Puerto Madryn,Chubut,Argentina
1406347,2019-09-05,00:17:14,Enviada,Dataton,2023-04-29,21:00:00,4,Sector 4,Brain,,REG,23000,MercadoPago,10600,Puerto Madryn,Chubut,Argentina
1407289,2019-09-05,23:17:42,Enviada,Dataton,2023-04-29,17:00:00,1,Sector 8,Bishop,,REG,12900,MercadoPago,9346,Esquel,Chubut,Argentina
1411817,2019-09-24,18:22:57,Enviada,Dataton,2023-04-29,17:00:00,2,Sector 3,Brain,,REG,22800,MercadoPago,3156,Esquel,Chubut,Argentina
1452215,2019-10-16,00:10:24,Enviada,Dataton,2023-04-29,17:00:00,3,Sector 4,Brain,,REG,16400,MercadoPago,7800,Trelew ,Chubut,Argentina
1459356,2019-10-31,11:02:07,Enviada,Dataton,2023-04-29,17:00:00,3,Sector 8,Bishop,,Pack Flia 3x2,16400,MercadoPago,9845,trelew,Chubut,Argentina
1461232,2019-11-09,16:38:06,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 9,Bishop,,REG,12600,MercadoPago,1962,Puerto madryn,Chubut,Argentina
1470001,2020-01-07,21:36:31,Enviada,Dataton,2023-04-29,17:00:00,3,Sector 8,Bishop,,Pack Flia 3x2,16400,MercadoPago,9488,COMODORO RIVADAVIA,Chubut,Argentina
1470358,2020-01-11,14:58:05,Enviada,Dataton,2023-04-29,17:00:00,4,Sector 3,Brain,,MasterCard 30%,29920,MPMastercard,9251,RADA TILLY,Chubut,Argentina
1410027,2019-09-13,08:31:38,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 2,Brain,,REG,18500,MercadoPago,2124,RAWSON,Chubut,Argentina
1410426,2019-09-13,19:46:31,Enviada,Dataton,2023-04-30,16:00:00,3,Sector 5,Brain,,REG,11000,MercadoPago,10037,Puerto Madryn,Chubut,Argentina
1463084,2019-11-24,15:55:04,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 2,Brain,,Pack Flia 3x2,14801,MercadoPago,4481,rawson,Chubut,Argentina
1467436,2019-12-20,00:32:05,Enviada,Dataton,2023-04-30,20:00:00,2,Sector 6,Bishop,,Pro Navidad 20%,9640,MercadoPago,2482,Puerto Madryn,Chubut,Argentina
1481781,2020-03-10,12:26:07,Enviada,Dataton,2023-04-30,20:00:00,3,Sector 8,Bishop,,MasterCard 30%,16970,MPMastercard,2450,Comodoro Rivadavia,Chubut,Argentina
1481805,2020-03-10,12:59:51,Enviada,Dataton,2023-04-30,20:00:00,4,Sector 8,Bishop,,MasterCard 30%,20960,MPMastercard,4108,Comodoro Rivadavia ,Chubut,Argentina
1462811,2019-11-22,02:33:09,Enviada,Dataton,2023-05-02,21:00:00,3,Sector 10,Bishop,,Pack Flia 3x2,10199,MercadoPago,10328,Comodoro Rivadavia,Chubut,Argentina
1403632,2019-08-31,03:51:06,Enviada,Dataton,2023-05-03,21:00:00,2,Sector 6,Bishop,,REG,9600,MercadoPago,9325,Trelew,Chubut,Argentina
1452718,2019-10-16,14:31:31,Enviada,Dataton,2023-05-03,21:00:00,1,Previous Experience,Others,19:00hs,REG,500,MercadoPago,6280,Puerto madryn,Chubut,Argentina
1452718,2019-10-16,14:31:31,Enviada,Dataton,2023-05-03,21:00:00,1,Sector 3,Brain,,REG,10300,MercadoPago,6280,Puerto madryn,Chubut,Argentina
1465054,2019-12-08,19:36:57,Enviada,Dataton,2023-05-03,21:00:00,2,Sector 8,Bishop,,Pro Navidad 40%,14840,MercadoPago,7109,Puerto Madryn,Chubut,Argentina
1466981,2019-12-18,09:40:25,Enviada,Dataton,2023-05-03,21:00:00,3,Sector 10,Bishop,,Pack Flia 3x2,10199,MercadoPago,9460,sarmiento,Chubut,Argentina
1404099,2019-08-31,14:40:45,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 8,Bishop,,REG,12500,MercadoPago,7078,Comodoro Rivadavia ,Chubut,Argentina
1409161,2019-09-10,19:20:42,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 8,Bishop,,REG,20000,MercadoPago,9093,puerto madryn,Chubut,Argentina
1527251,2022-03-05,22:28:17,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 6,Bishop,,REG,35000,VISA,7529,Puerto Madryn,Chubut,Argentina
1409302,2019-09-11,07:13:10,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 1,Brain,,REG,8400,MercadoPago,3913,comodoro rivadavia,Chubut,Argentina
1405530,2019-09-03,10:42:38,Enviada,Dataton,2023-05-06,17:00:00,3,Sector 8,Bishop,,REG,28700,MercadoPago,6970,Comodoro Rivadavia,Chubut,Argentina
1409365,2019-09-11,11:12:00,Enviada,Dataton,2023-05-06,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,9628,TRELEW,Chubut,Argentina
1409973,2019-09-12,22:59:27,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,5716,Rada Tilly,Chubut,Argentina
1410012,2019-09-13,00:57:09,Enviada,Dataton,2023-05-06,21:00:00,2,Sector 7,Bishop,,REG,14000,MercadoPago,3974,rada tilly,Chubut,Argentina
1411367,2019-09-19,17:27:16,Enviada,Dataton,2023-05-06,17:00:00,4,Sector 9,Bishop,,REG,19000,MercadoPago,4186,COMODORO RIVADAVIA,Chubut,Argentina
1458766,2019-10-28,21:52:07,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 3,Brain,,REG,16400,MercadoPago,9655,COMODORO RIVADAVIA,Chubut,Argentina
1459553,2019-11-01,08:47:27,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 8,Bishop,,REG,16400,MercadoPago,4288,Comodoro Rivadavia,Chubut,Argentina
1467210,2019-12-19,10:47:16,Enviada,Dataton,2023-05-06,17:00:00,4,Sector 8,Bishop,,Pro Navidad 20%,33480,MercadoPago,685,comodoro rivadavia,Chubut,Argentina
1476952,2020-02-22,14:09:30,Enviada,Dataton,2023-05-06,17:00:00,2,Sector 7,Bishop,,MasterCard 30%,10320,MPMastercard,10578,puerto madryn,Chubut,Argentina
1406768,2019-09-05,11:47:07,Enviada,Dataton,2023-05-07,16:00:00,3,Sector 4,Brain,,REG,18500,MercadoPago,8910,Rada Tilly,Chubut,Argentina
1444824,2019-10-12,11:55:53,Enviada,Dataton,2023-05-07,20:00:00,1,Previous Experience,Others,18:00hs,REG,600,MercadoPago,2606,esquel,Chubut,Argentina
1444824,2019-10-12,11:55:53,Enviada,Dataton,2023-05-07,20:00:00,3,Sector 5,Brain,,REG,13700,MercadoPago,2606,esquel,Chubut,Argentina
1474886,2020-02-10,18:14:42,Enviada,Dataton,2023-05-07,20:00:00,2,Sector 8,Bishop,,REG,16400,MercadoPago,4996,Puerto Madryn,Chubut,Argentina
1408241,2019-09-08,00:14:46,Enviada,Dataton,2023-05-09,21:00:00,2,Sector 2,Brain,,REG,13200,MercadoPago,8811,Comodoro Rivadavia,Chubut,Argentina
1463800,2019-11-28,23:10:00,Enviada,Dataton,2023-05-11,21:00:00,2,Sector 9,Bishop,,REG,11400,MercadoPago,3055,Comodoro Rivadavia,Chubut,Argentina
1471543,2020-01-25,01:15:51,Enviada,Dataton,2023-05-11,21:00:00,4,Sector 2,Brain,,Pack Flia 4x3,18500,MercadoPago,6618,Sarmiento,Chubut,Argentina
1460670,2019-11-06,09:04:37,Enviada,Dataton,2023-05-12,21:00:00,4,Sector 8,Bishop,,Pack Flia 4x3,22100,MercadoPago,9581,Comodoro Rivadavia,Chubut,Argentina
1481731,2020-03-10,09:53:00,Enviada,Dataton,2023-05-12,21:00:00,1,Sector 8,Bishop,,REG,10700,MercadoPago,9581,Comodoro Rivadavia,Chubut,Argentina
1401620,2019-08-26,23:14:01,Enviada,Dataton,2023-05-13,17:00:00,1,Previous Experience,Others,15:30hs,REG,500,MercadoPago,7230,Comodoro Rivadavia,Chubut,Argentina
1401620,2019-08-26,23:14:01,Enviada,Dataton,2023-05-13,17:00:00,3,Sector 10,Bishop,,REG,12500,MercadoPago,7230,Comodoro Rivadavia,Chubut,Argentina
1404602,2019-09-01,12:09:53,Enviada,Dataton,2023-05-13,17:00:00,3,Previous Experience,Others,15:30hs,REG,1500,MercadoPago,7999,Trelew,Chubut,Argentina
1404602,2019-09-01,12:09:53,Enviada,Dataton,2023-05-13,17:00:00,3,Sector 6,Bishop,,REG,12500,MercadoPago,7999,Trelew,Chubut,Argentina
1408286,2019-09-08,11:00:55,Enviada,Dataton,2023-05-13,17:00:00,4,Sector 3,Brain,,REG,36600,MercadoPago,7811,Puerto Madryn,Chubut,Argentina
1410295,2019-09-13,15:53:33,Enviada,Dataton,2023-05-13,17:00:00,3,Sector 9,Bishop,,REG,18500,MercadoPago,5146,Comodoro Rivadavia ,Chubut,Argentina
1467706,2019-12-21,07:53:09,Enviada,Dataton,2023-05-13,17:00:00,4,Sector 8,Bishop,,Pack Flia 4x3,22100,MercadoPago,79,comodoro rivadavia,Chubut,Argentina
1469696,2020-01-04,20:58:24,Enviada,Dataton,2023-05-13,17:00:00,4,Sector 4,Brain,,MasterCard 30%,18720,MPMastercard,9964,Puerto Madryn,Chubut,Argentina
1476464,2020-02-19,18:37:24,Enviada,Dataton,2023-05-13,17:00:00,3,Sector 8,Bishop,,REG,22100,MercadoPago,9579,Rawson,Chubut,Argentina
1400797,2019-08-26,10:26:49,Enviada,Dataton,2023-05-14,16:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,9694,Puerto Madryn,Chubut,Argentina
1408209,2019-09-07,21:11:43,Enviada,Dataton,2023-05-14,16:00:00,4,Sector 5,Brain,,REG,13000,MercadoPago,4510,Rawson,Chubut,Argentina
1463333,2019-11-26,12:23:46,Enviada,Dataton,2023-05-14,16:00:00,4,Sector 10,Bishop,,Pack Flia 4x3,10700,MercadoPago,9572,Trelew,Chubut,Argentina
1470247,2020-01-10,14:45:41,Enviada,Dataton,2023-05-14,16:00:00,2,Sector 3,Brain,,MasterCard 30%,12980,MPMastercard,7865,Sarmiento,Chubut,Argentina
1474142,2020-02-07,10:31:20,Enviada,Dataton,2023-05-14,20:00:00,3,Sector 1,Brain,,MasterCard 30%,9620,MPMastercard,5646,Trelew,Chubut,Argentina
1475817,2020-02-16,11:26:41,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 7,Bishop,,Pack Flia 4x3,16400,MercadoPago,10264,Formosa,Formosa,Argentina
1516481,2022-01-30,17:11:08,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 6,Bishop,,REG,16000,Nativa-MC,3892,Clorinda,Formosa,Argentina
1461978,2019-11-14,19:57:35,Enviada,Dataton,2023-05-11,21:00:00,4,Sector 3,Brain,,Pack Flia 4x3,29600,MasterCard,2080,GUADALAJARA,Jalisco,Mexico
1461980,2019-11-14,20:01:20,Enviada,Dataton,2023-05-11,21:00:00,2,Previous Experience,Others,20:00hs,REG,1000,MasterCard,2080,GUADALAJARA,Jalisco,Mexico
1400397,2019-08-24,13:45:56,Enviada,Dataton,2023-04-27,21:00:00,3,Sector 6,Bishop,,REG,11900,MercadoPago,2079,San Martin,Mendoza,Argentina
1407698,2019-09-06,17:35:42,Enviada,Dataton,2023-04-27,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,9842,Maipú,Mendoza,Argentina
1403605,2019-08-31,00:30:35,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,5341,Godoy Cruz ,Mendoza,Argentina
1405946,2019-09-04,08:53:09,Enviada,Dataton,2023-04-28,21:00:00,1,Previous Experience,Others,19:30hs,REG,500,MercadoPago,7229,las heras ,Mendoza,Argentina
1405946,2019-09-04,08:53:09,Enviada,Dataton,2023-04-28,21:00:00,3,Sector 10,Bishop,,REG,11000,MercadoPago,7229,las heras ,Mendoza,Argentina
1409383,2019-09-11,12:11:12,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 9,Bishop,,REG,12000,MercadoPago,1279,Godoy Cruz,Mendoza,Argentina
1409463,2019-09-11,16:28:50,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 9,Bishop,,REG,12000,MercadoPago,6505,Godoy Cruz,Mendoza,Argentina
1411616,2019-09-21,14:48:11,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 7,Bishop,,REG,24600,MercadoPago,3976,San Martin,Mendoza,Argentina
1411619,2019-09-21,14:57:02,Enviada,Dataton,2023-04-28,21:00:00,4,Sector 7,Bishop,,REG,24600,MercadoPago,3976,San Martin,Mendoza,Argentina
1430708,2019-10-08,08:41:52,En Proceso,Dataton,2023-04-28,21:00:00,5,Sector 10,Bishop,,REG,16000,MercadoPago,6228,San Rafael,Mendoza,Argentina
1475686,2020-02-15,10:23:23,Enviada,Dataton,2023-04-28,21:00:00,2,Sector 8,Bishop,,REG,22800,MercadoPago,8423,Palmira,Mendoza,Argentina
1479620,2020-03-02,13:18:22,Enviada,Dataton,2023-04-28,21:00:00,1,Sector 9,Bishop,,MasterCard 30%,7660,MPMastercard,8915,Godoy Cruz,Mendoza,Argentina
1400989,2019-08-26,12:09:05,En Proceso,Dataton,2023-04-29,21:00:00,6,Sector 10,Bishop,,REG,17000,MercadoPago,1457,San Rafael,Mendoza,Argentina
1403099,2019-08-29,20:04:45,Enviada,Dataton,2023-04-29,17:00:00,6,Sector 1,Brain,,REG,15200,MercadoPago,2865,Guaymallén,Mendoza,Argentina
1403513,2019-08-30,20:13:39,Enviada,Dataton,2023-04-29,17:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,4703,Godoy Cruz,Mendoza,Argentina
1403941,2019-08-31,12:12:31,Enviada,Dataton,2023-04-29,17:00:00,3,Sector 7,Bishop,,REG,18500,MercadoPago,8795,MENDOZA,Mendoza,Argentina
1404398,2019-08-31,22:01:28,Enviada,Dataton,2023-04-29,21:00:00,1,Previous Experience,Others,19:30hs,REG,500,MercadoPago,4224,Guaymallén,Mendoza,Argentina
1404398,2019-08-31,22:01:28,Enviada,Dataton,2023-04-29,21:00:00,4,Sector 5,Brain,,REG,15000,MercadoPago,4224,Guaymallén,Mendoza,Argentina
1404594,2019-09-01,12:01:02,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 4,Brain,,REG,12000,MercadoPago,6431,Maipu,Mendoza,Argentina
1404827,2019-09-01,20:13:20,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 7,Bishop,,REG,14000,MercadoPago,2126,Las Heras,Mendoza,Argentina
1404854,2019-09-01,20:44:50,Enviada,Dataton,2023-04-29,17:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,4494,Godoy Cruz,Mendoza,Argentina
1407536,2019-09-06,13:04:23,Enviada,Dataton,2023-04-29,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,2945,Guaymallen,Mendoza,Argentina
1408876,2019-09-09,21:02:09,Enviada,Dataton,2023-04-29,17:00:00,2,Sector 2,Brain,,REG,12000,MercadoPago,8179,tunuyan-mendoza,Mendoza,Argentina
1409190,2019-09-10,20:42:52,Enviada,Dataton,2023-04-29,21:00:00,1,Previous Experience,Others,18:30hs,REG,500,MercadoPago,7662,Lujan de Cuyo,Mendoza,Argentina
